x,y,arg
-15.424038,-9.586762,1
-7.766957,-9.569271,2
-7.70998,-3.9632335,2
9.193854,17.707882,0
10.295482,4.4293494,0
15.798897,2.5456517,0
9.7558365,-8.803939,0
10.938505,2.7891903,0
3.113818,-16.394686,2
6.1796145,3.2966921,0
-0.7164948,8.733442,1
-4.50797,3.876173,2
4.2826424,-0.7478572,0
-0.9973234,17.28847,1
-4.0337486,7.6055546,1
-5.961121,3.7552476,1
-3.0685396,-13.905001,2
-2.4987602,-8.193027,2
3.75264,14.214136,1
-0.031940956,0.53317106,1
-14.384448,2.141774,1
-8.064903,8.165519,1
-5.3657537,-8.817605,1
-5.1917844,11.76667,2
4.9395833,6.485046,2
-9.46627,10.953797,1
-0.70397943,13.928305,1
-2.573161,-11.196456,2
3.9986508,-5.16254,2
6.7549047,17.60446,1
-6.8991513,0.74954945,1
-8.903809,-0.6654806,1
-6.7857466,-5.6901517,2
3.2449121,-8.990552,1
7.998321,27.106579,0
22.491781,12.396092,0
25.362228,-2.757637,0
28.151283,0.6722631,0
5.62575,-16.031395,2
10.102019,-1.1843028,0
10.941125,11.15971,2
-2.9994314,17.200733,2
9.235009,19.806578,0
12.179117,11.234228,0
8.09074,-4.3606987,0
10.477779,-2.5745225,2
10.153963,-6.836315,2
14.057088,16.783855,0
15.233081,13.823633,0
8.550926,-7.5235376,0
12.161222,-9.825762,2
13.579664,-0.70842475,1
1.3120365,16.796068,1
-4.9264293,10.368597,1
-15.156821,8.629591,1
-15.447506,-9.5624075,1
1.0188869,4.809614,2
-6.1491156,-4.628959,1
1.9604087,6.6303587,2
8.994806,18.611097,2
5.3365006,16.098816,1
-10.32028,1.8181509,1
-6.719933,-1.1713711,2
5.0587115,-0.25155634,2
6.6146016,11.282258,2
2.6505983,13.97369,0
19.336002,15.197463,0
24.636559,13.075076,0
21.002377,-9.234206,0
9.959968,-3.5628917,2
5.3700976,-12.505015,2
7.893647,14.157705,0
19.255655,-1.123432,0
17.356071,5.100536,0
20.95653,9.37172,0
2.1470222,5.463709,0
19.160913,5.58884,2
7.13479,6.4208956,0
5.3420873,19.045176,0
11.157302,6.5066824,0
13.426195,0.9965882,0
18.945019,-4.0682874,0
9.969157,2.255957,2
3.8128915,-2.2666063,0
4.6688,18.018642,0
11.035632,1.3883541,0
21.344091,-0.88072526,0
15.689167,-1.730977,0
15.997362,6.3492255,2
17.17149,-0.19921347,0
-10.193741,23.128357,1
-3.7589157,8.698072,1
-5.9945693,3.783672,1
5.460024,-19.309763,2
7.051687,-9.597167,2
18.736198,18.51503,0
21.64287,16.90033,0
20.536503,4.992164,0
16.11857,-1.8237181,0
15.157839,4.1226,2
-3.9622238,5.6776056,0
-5.071725,13.671211,1
-12.697044,0.8449414,1
-17.102829,6.2077346,1
-11.402483,-9.847911,2
0.9491599,-9.322224,1
14.457167,19.167505,0
19.011284,11.77169,0
16.870909,-10.325362,0
4.2745657,-7.2668757,0
0.22169477,7.0102677,2
1.6296254,-8.341166,0
19.313074,15.195281,0
24.611094,13.095688,0
17.457254,1.5892994,0
10.43867,-2.6659732,2
9.05433,-2.366146,2
11.39594,14.64447,2
-0.62018245,23.894403,0
10.261125,23.597849,0
10.248124,20.490185,0
13.267562,12.021501,0
12.453473,3.6142204,0
-1.4332435,4.602088,0
13.49188,6.81913,2
7.014039,12.298473,0
-6.575361,17.011734,1
3.1276193,4.6609755,1
1.2651559,-14.882407,2
3.2107866,-5.097037,2
10.230157,23.629042,0
10.290492,20.524189,0
13.268828,12.02051,0
12.45869,3.604459,0
-1.4394984,4.563856,0
13.425088,6.7468333,2
5.2814913,1.602848,0
-3.4424605,22.518301,1
-10.508281,0.54026586,1
-7.750113,-13.0184765,2
-7.5598884,3.5451095,2
4.480781,16.361101,1
-9.123279,2.9987426,1
-2.058124,-15.169355,2
-2.3944201,-2.7554567,0
18.735785,18.514269,0
21.582594,16.83629,0
25.05337,0.639532,0
6.2729764,-3.582781,0
15.17268,4.1126094,2
1.7922556,-5.5237904,1
-3.856004,18.833523,1
-7.9512377,5.988176,2
-2.2492762,13.797141,0
9.9716015,12.762436,0
24.336288,6.0190177,2
10.143928,6.4421496,2
1.7679054,6.663819,2
14.655468,15.127934,0
12.8962,19.487108,2
-3.0016613,17.206045,2
-10.173166,23.108152,1
-3.7064972,8.746138,1
-5.9661703,3.699654,1
-3.1464581,-13.832613,2
7.0773473,-9.573351,2
1.9934442,12.805168,0
25.386303,6.566307,0
12.080654,-11.432977,0
2.8463008,-8.037983,2
10.315694,-7.019991,2
-10.517966,13.876332,1
-15.8547325,1.9777102,1
-6.5937295,-7.2241263,1
-5.590523,-10.828198,2
3.2160933,-3.0978966,1
2.9941938,18.878576,1
3.4088662,5.962517,1
-10.646252,-3.4898899,1
-3.3998797,-1.6863298,1
-5.0460887,2.5410166,2
3.1394918,-9.886808,1
5.270355,18.974125,0
11.087671,6.481426,0
13.597026,1.1359534,0
15.1459,1.0508866,0
10.031111,2.3044307,2
7.1803293,-6.1041346,2
-5.9280715,6.7601895,1
-17.259874,3.2051215,2
-1.4172966,-2.5255342,0
3.8074152,14.257683,1
-0.07702442,0.5144955,1
-14.299066,2.2629082,1
-8.143827,8.097525,1
-5.2739987,-8.761499,1
-5.186457,11.764537,2
4.721632,6.892459,2
11.924352,13.078644,0
12.807497,5.80449,0
15.6575775,2.525174,0
9.830514,-8.815972,0
10.672851,2.6926432,2
5.2000923,4.5374627,2
14.489579,10.389423,2
9.134504,14.916145,0
1.796888,6.6523833,2
14.6797905,15.171407,0
16.066542,10.655821,0
13.0525875,10.168276,0
17.569132,-2.4482172,2
-4.6870756,9.017423,0
1.6783688,6.9065,2
-4.982748,7.645493,0
9.22315,11.250994,0
19.405624,-5.750349,2
12.056726,-0.10494827,2
19.85001,13.346799,0
23.936361,15.168209,0
16.425377,-6.353234,0
18.056313,-5.917294,1
-1.7496332,-5.330256,2
5.882774,9.834008,2
-0.9399215,17.429739,1
-7.9900904,11.236109,1
-6.902378,-17.184832,1
-0.7159419,-10.265278,2
-1.3614465,-8.567359,2
2.1029413,23.376543,0
18.788927,9.966577,0
19.8339,2.4668283,0
18.785065,-11.599637,0
14.892665,-0.048231028,2
4.7404666,10.000919,2
10.91592,11.0891695,2
-3.0012813,17.195782,2
11.870836,15.808863,0
11.754154,5.681953,0
17.083672,-3.700543,2
8.964838,0.1640914,0
-12.769949,10.305325,1
-1.0017451,6.1721187,2
3.6188385,0.18109925,0
-12.756902,10.28691,1
-1.033801,6.2189827,2
0.83165306,-0.7632061,0
-3.540152,22.409548,1
-10.453126,0.6022797,1
-9.66785,-6.3993807,2
-3.2915804,4.0275426,2
1.3402891,14.2058735,2
5.128759,12.02555,0
9.237525,19.813616,0
22.577808,4.413506,0
17.451183,1.57842,0
10.398652,-2.7034304,2
9.063808,-2.3598902,2
14.6130295,18.697859,0
13.960597,8.351061,0
16.927212,-10.252785,0
3.9528365,-7.517412,2
9.306296,-13.039232,2
4.0502453,10.635649,2
8.919704,18.654398,0
5.0471816,16.0676,1
-9.52482,3.2508874,1
-6.374246,-1.4673346,2
4.6190543,0.16108318,0
-10.186617,23.121191,1
-12.275139,6.3260326,1
-5.137527,-12.532428,1
5.5229845,-19.376137,2
3.4805648,-11.771402,2
7.2892118,2.550834,2
2.3845298,13.434997,0
-10.237866,23.172436,1
-3.633173,8.832908,1
-5.124844,-12.540935,1
5.480187,-19.336117,2
3.4786718,-11.779076,2
3.300701,8.5362,2
1.3693564,21.689013,0
3.79654,14.253138,1
-0.084994845,0.5395647,1
-14.361,2.1791756,1
-8.222751,8.027542,1
-5.1938725,-8.695924,1
-5.220949,11.775123,2
4.7529674,6.8854556,2
5.2783303,18.98375,0
11.105067,6.5377245,0
13.476143,1.043211,0
19.058592,-3.9510574,0
9.986178,2.2501879,2
3.8539283,-2.2989452,0
2.0808911,23.35854,0
18.73744,10.01561,0
19.933187,2.5509126,0
18.856428,-11.524813,0
12.285348,-12.6889925,2
2.4832397,-6.7352943,0
-9.5375,15.991993,1
-1.9247029,-6.557401,1
0.612192,-12.853647,2
6.664409,-1.279253,2
-12.808436,10.341594,1
-1.0388414,6.1446757,2
-3.1726007,-3.437439,0
0.73333544,18.720905,1
-3.1873734,9.797182,1
-3.2254722,1.1125432,1
1.6955112,1.6407945,1
0.17021798,5.606553,2
-0.67658097,7.826776,1
-5.3295355,15.673049,1
-0.54613733,3.9131145,2
2.4086635,2.8564918,0
3.3874538,8.559753,2
1.5863656,21.420961,0
15.951397,16.31598,0
19.502102,7.2495384,0
15.237368,5.7904873,0
17.857813,-4.4787765,0
15.115843,-13.752458,2
4.7546234,-4.030736,0
1.3093623,14.233921,2
5.177536,12.105685,0
-3.8589022,18.829807,1
-7.9749722,6.009824,2
0.8241994,-0.7669692,0
6.3562284,24.698719,1
-5.483668,9.90911,1
-15.309527,8.782537,1
-15.53229,-9.481539,1
0.9881694,4.81609,2
-6.184551,-4.5924234,1
-5.938309,6.771085,1
-17.259794,3.2056139,2
-8.772267,9.147754,0
6.521631,17.399822,1
-13.378736,4.9504347,1
-8.892949,-0.6808162,1
0.036593948,-10.799272,2
0.030927343,-8.367299,1
12.237871,23.132038,0
10.953653,1.30875,0
23.009897,-7.134389,0
12.150176,-3.0667844,0
15.99831,-8.654992,2
17.590666,-0.4618482,0
19.301771,15.2347355,0
24.723188,12.989532,0
21.022694,-9.213842,0
9.949592,-3.5622537,2
0.76518416,-5.549427,2
-0.5140962,19.305387,1
-0.99552387,6.193806,2
-3.0909455,-3.356444,0
1.9684715,12.817834,0
25.406057,6.589829,0
18.532484,-7.3019357,0
14.04771,-4.1139836,2
1.860937,-1.767326,2
-4.6004167,20.512829,1
-10.538444,10.569415,1
-14.155757,7.495993,1
-3.9513423,-7.3655562,1
-5.5469894,0.96941835,2
-0.28861603,-5.168095,2
4.1007977,2.5155876,2
2.7480254,11.473305,0
-0.61648816,19.198936,1
0.8186057,-4.183303,2
-1.4332467,-2.5432303,0
19.784698,13.408989,0
23.929893,15.170312,0
23.20733,-5.1880426,0
18.049377,-5.91865,2
1.6824188,-4.258339,2
4.0633626,10.654363,2
8.885769,18.69573,2
6.6207376,17.497845,1
-13.377252,4.9428835,1
-8.915594,-0.6544136,1
-0.030237285,-10.735785,2
3.2374876,-8.969123,1
